Point Id;From Station;Stored Status;Solution Type;Solution Optimisation;Satellite System;Frequency;Occupation Mode;Start Time;End Time;Duration;Antenna Height [m];Antenna Name;Ephemeris Type;Easting [m];Northing [m];Ortho. Height [m];Geoid Separation [m];WGS84 Latitude [°];WGS84 Longitude [°];WGS84 Ellip. Height [m];WGS84 Cartesian X [m];WGS84 Cartesian Y [m];WGS84 Cartesian Z [m];”x [m];”y [m];”z [m];Slope Dist. [m];SD Slope Dist. [m]
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;01/15/2024 06:59:42;01/16/2024 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.741.116;98.945.263.315;123.270;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";57.623;-11.471.801.328;62.732.353.378;-1.054.810.414;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;01/16/2024 06:59:42;01/17/2024 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.741.449;98.945.263.280;131.851;-65.648;"0° 57' 14.33"" S";"100° 21' 47.22"" E";66.203;-11.471.803.200;62.732.361.757;-1.054.810.592;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;01/17/2024 06:59:42;01/18/2024 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.742.734;98.945.264.907;124.301;-65.647;"0° 57' 14.33"" S";"100° 21' 47.22"" E";58.654;-11.471.803.110;62.732.354.127;-1.054.808.839;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;01/18/2024 06:59:42;01/19/2024 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.742.545;98.945.263.614;124.007;-65.647;"0° 57' 14.33"" S";"100° 21' 47.22"" E";58.359;-11.471.802.868;62.732.353.850;-1.054.810.127;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;01/19/2024 06:59:42;01/20/2024 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.740.428;98.945.263.880;120.717;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";55.069;-11.471.800.194;62.732.351.000;-1.054.809.807;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;01/20/2024 06:59:42;01/21/2024 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.739.701;98.945.264.379;135.478;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";69.830;-11.471.802.135;62.732.365.657;-1.054.809.554;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;01/21/2024 06:59:42;01/22/2024 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.739.572;98.945.265.929;129.143;-65.648;"0° 57' 14.32"" S";"100° 21' 47.21"" E";63.496;-11.471.800.873;62.732.359.475;-1.054.807.898;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;01/22/2024 06:59:42;01/23/2024 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.741.221;98.945.264.458;126.427;-65.648;"0° 57' 14.33"" S";"100° 21' 47.22"" E";60.780;-11.471.802.002;62.732.356.483;-1.054.809.323;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;01/23/2024 06:59:42;01/24/2024 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.740.195;98.945.264.165;121.549;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";55.902;-11.471.800.116;62.732.351.865;-1.054.809.536;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;01/24/2024 06:59:42;01/25/2024 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.739.980;98.945.264.601;130.780;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";65.132;-11.471.801.565;62.732.360.989;-1.054.809.254;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;01/25/2024 06:59:42;01/26/2024 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.739.865;98.945.263.834;122.821;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";57.173;-11.471.800.019;62.732.353.170;-1.054.809.888;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;01/26/2024 06:59:42;01/27/2024 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.741.467;98.945.263.149;120.849;-65.648;"0° 57' 14.33"" S";"100° 21' 47.22"" E";55.201;-11.471.801.238;62.732.350.930;-1.054.810.540;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;01/27/2024 06:59:42;01/28/2024 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.738.734;98.945.263.059;119.911;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";54.263;-11.471.798.380;62.732.350.498;-1.054.810.615;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;01/28/2024 06:59:42;01/29/2024 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.740.177;98.945.263.741;134.700;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";69.052;-11.471.802.462;62.732.364.795;-1.054.810.179;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;01/29/2024 06:59:42;01/30/2024 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.739.638;98.945.266.519;123.466;-65.648;"0° 57' 14.32"" S";"100° 21' 47.21"" E";57.819;-11.471.799.918;62.732.353.889;-1.054.807.214;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;01/30/2024 06:59:42;01/31/2024 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.741.254;98.945.264.561;124.409;-65.648;"0° 57' 14.33"" S";"100° 21' 47.22"" E";58.762;-11.471.801.672;62.732.354.494;-1.054.809.187;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;01/31/2024 06:59:42;02/01/2024 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.739.262;98.945.264.378;121.599;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";55.951;-11.471.799.206;62.732.352.085;-1.054.809.324;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/01/2024 06:59;02/02/2024 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.740.109;98.945.263.488;131.769;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";66.122;-11.471.801.867;62.732.361.921;-1.054.810.383;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/02/2024 06:59;02/03/2024 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.741.135;98.945.264.463;128.238;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";62.591;-11.471.802.244;62.732.358.280;-1.054.809.349;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/03/2024 06:59;02/04/2024 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.740.672;98.945.263.366;123.542;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";57.895;-11.471.800.941;62.732.353.726;-1.054.810.368;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/04/2024 06:59;02/05/2024 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.739.874;98.945.264.016;119.365;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";53.717;-11.471.799.406;62.732.349.771;-1.054.809.649;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/05/2024 06:59;02/06/2024 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.738.538;98.945.264.182;137.473;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";71.825;-11.471.801.349;62.732.367.824;-1.054.809.785;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/06/2024 06:59;02/07/2024 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.740.395;98.945.264.997;124.826;-65.648;"0° 57' 14.32"" S";"100° 21' 47.21"" E";59.179;-11.471.800.903;62.732.355.066;-1.054.808.758;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/07/2024 06:59;02/08/2024 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.741.441;98.945.263.143;122.185;-65.648;"0° 57' 14.33"" S";"100° 21' 47.22"" E";56.537;-11.471.801.453;62.732.352.249;-1.054.810.568;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/08/2024 06:59;02/09/2024 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.739.640;98.945.263.320;120.418;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";54.770;-11.471.799.363;62.732.350.838;-1.054.810.363;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/09/2024 06:59;02/10/2024 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.738.987;98.945.263.971;129.453;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";63.805;-11.471.800.348;62.732.359.852;-1.054.809.862;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/10/2024 06:59;02/11/2024 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.741.691;98.945.263.501;123.572;-65.647;"0° 57' 14.33"" S";"100° 21' 47.22"" E";57.925;-11.471.801.949;62.732.353.574;-1.054.810.233;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/11/2024 06:59;02/12/2024 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.740.223;98.945.262.486;117.856;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";52.208;-11.471.799.474;62.732.348.199;-1.054.811.153;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/12/2024 06:59;02/13/2024 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.740.519;98.945.263.147;120.421;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";54.773;-11.471.800.228;62.732.350.680;-1.054.810.535;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/13/2024 06:59:42;02/14/2024 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.738.914;98.945.263.947;133.539;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";67.891;-11.471.801.011;62.732.363.884;-1.054.809.954;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/14/2024 06:59:42;02/15/2024 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.742.718;98.945.264.013;128.498;-65.647;"0° 57' 14.33"" S";"100° 21' 47.22"" E";62.850;-11.471.803.847;62.732.358.243;-1.054.809.803;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/15/2024 06:59:42;02/16/2024 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.741.993;98.945.264.182;130.332;-65.647;"0° 57' 14.33"" S";"100° 21' 47.22"" E";64.684;-11.471.803.464;62.732.360.180;-1.054.809.664;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/16/2024 06:59:42;02/17/2024 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.739.853;98.945.264.109;125.671;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";60.023;-11.471.800.520;62.732.355.979;-1.054.809.661;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/17/2024 06:59:42;02/18/2024 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.740.412;98.945.264.014;130.882;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";65.235;-11.471.802.007;62.732.361.003;-1.054.809.842;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/18/2024 06:59:42;02/19/2024 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.742.681;98.945.263.485;128.193;-65.647;"0° 57' 14.33"" S";"100° 21' 47.22"" E";62.546;-11.471.803.755;62.732.357.941;-1.054.810.326;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/19/2024 06:59:42;02/20/2024 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.739.805;98.945.262.726;124.351;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";58.703;-11.471.800.232;62.732.354.667;-1.054.811.022;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/20/2024 06:59:42;02/21/2024 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.740.999;98.945.262.939;129.399;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";63.751;-11.471.802.314;62.732.359.421;-1.054.810.892;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/21/2024 06:59:42;02/22/2024 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.740.336;98.945.264.852;136.612;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";70.964;-11.471.802.964;62.732.366.665;-1.054.809.100;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/22/2024 06:59:42;02/23/2024 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.743.718;98.945.264.562;129.190;-65.647;"0° 57' 14.33"" S";"100° 21' 47.22"" E";63.543;-11.471.804.956;62.732.358.753;-1.054.809.265;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/23/2024 06:59:42;02/24/2024 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.740.692;98.945.263.273;124.733;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";59.085;-11.471.801.174;62.732.354.892;-1.054.810.480;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/24/2024 06:59:42;02/25/2024 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.740.027;98.945.263.621;121.286;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";55.638;-11.471.799.901;62.732.351.627;-1.054.810.076;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/25/2024 06:59:42;02/26/2024 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.740.804;98.945.263.358;130.546;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";64.899;-11.471.802.331;62.732.360.591;-1.054.810.492;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/26/2024 06:59:42;02/27/2024 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.742.018;98.945.263.670;125.648;-65.647;"0° 57' 14.33"" S";"100° 21' 47.22"" E";60.000;-11.471.802.644;62.732.355.560;-1.054.810.098;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/27/2024 06:59:42;02/28/2024 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.738.279;98.945.263.241;120.242;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";54.594;-11.471.797.993;62.732.350.908;-1.054.810.439;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/28/2024 06:59:42;02/29/2024 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.739.437;98.945.263.701;122.374;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";56.726;-11.471.799.517;62.732.352.805;-1.054.810.014;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/29/2024 06:59:42;03/01/2024 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.739.084;98.945.264.073;134.723;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";69.075;-11.471.801.392;62.732.365.020;-1.054.809.848;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;03/01/2024 06:59;03/02/2024 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.741.610;98.945.263.441;130.398;-65.647;"0° 57' 14.33"" S";"100° 21' 47.22"" E";64.751;-11.471.803.096;62.732.360.302;-1.054.810.407;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;03/02/2024 06:59;03/03/2024 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.740.996;98.945.262.578;123.218;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";57.570;-11.471.801.199;62.732.353.336;-1.054.811.150;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;03/03/2024 06:59;03/04/2024 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.737.281;98.945.262.222;130.191;-65.648;"0° 57' 14.33"" S";"100° 21' 47.20"" E";64.543;-11.471.798.798;62.732.360.856;-1.054.811.624;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;03/04/2024 06:59;03/05/2024 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.739.617;98.945.263.602;130.008;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";64.360;-11.471.801.066;62.732.360.279;-1.054.810.240;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;03/05/2024 06:59;03/06/2024 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.744.322;98.945.262.295;131.899;-65.647;"0° 57' 14.33"" S";"100° 21' 47.23"" E";66.252;-11.471.806.032;62.732.361.272;-1.054.811.576;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;03/06/2024 06:59;03/07/2024 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.741.690;98.945.263.723;126.322;-65.647;"0° 57' 14.33"" S";"100° 21' 47.22"" E";60.675;-11.471.802.443;62.732.356.283;-1.054.810.057;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;03/07/2024 06:59;03/08/2024 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.740.395;98.945.265.122;126.806;-65.648;"0° 57' 14.32"" S";"100° 21' 47.21"" E";61.158;-11.471.801.259;62.732.357.015;-1.054.808.667;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;03/08/2024 06:59;03/09/2024 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.742.439;98.945.263.805;135.469;-65.647;"0° 57' 14.33"" S";"100° 21' 47.22"" E";69.821;-11.471.804.825;62.732.365.146;-1.054.810.127;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;03/09/2024 06:59;03/10/2024 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.743.044;98.945.263.832;131.734;-65.647;"0° 57' 14.33"" S";"100° 21' 47.22"" E";66.087;-11.471.804.749;62.732.361.365;-1.054.810.037;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;03/10/2024 06:59;03/11/2024 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.740.800;98.945.263.400;122.947;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";57.300;-11.471.800.960;62.732.353.119;-1.054.810.324;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;03/11/2024 06:59;03/12/2024 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.739.392;98.945.263.892;122.366;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";56.718;-11.471.799.471;62.732.352.808;-1.054.809.822;-;-;-;-;0.0000
