Point Id;From Station;Stored Status;Solution Type;Solution Optimisation;Satellite System;Frequency;Occupation Mode;Start Time;End Time;Duration;Antenna Height [m];Antenna Name;Ephemeris Type;Easting [m];Northing [m];Ortho. Height [m];Geoid Separation [m];WGS84 Latitude [°];WGS84 Longitude [°];WGS84 Ellip. Height [m];WGS84 Cartesian X [m];WGS84 Cartesian Y [m];WGS84 Cartesian Z [m];”x [m];”y [m];”z [m];Slope Dist. [m];SD Slope Dist. [m]
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;03/12/2021 06:59;03/13/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.738.717;98.945.261.816;128.236;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";62.588;-11.471.799.857;62.732.358.668;-1.054.811.997;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;03/13/2021 06:59:42;03/14/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.737.483;98.945.261.232;122.705;-65.648;"0° 57' 14.34"" S";"100° 21' 47.20"" E";57.057;-11.471.797.647;62.732.353.440;-1.054.812.489;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;03/14/2021 06:59:42;03/15/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.738.652;98.945.260.262;129.844;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";64.196;-11.471.800.078;62.732.360.236;-1.054.813.577;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;03/15/2021 06:59:42;03/16/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.742.117;98.945.261.528;130.321;-65.647;"0° 57' 14.34"" S";"100° 21' 47.22"" E";64.674;-11.471.803.577;62.732.360.104;-1.054.812.318;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;03/16/2021 06:59:42;03/17/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.738.727;98.945.260.995;130.199;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";64.551;-11.471.800.218;62.732.360.584;-1.054.812.850;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;03/17/2021 06:59:42;03/18/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.739.277;98.945.262.078;133.809;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";68.161;-11.471.801.411;62.732.364.053;-1.054.811.827;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;03/18/2021 06:59:42;03/19/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.737.716;98.945.261.697;130.728;-65.648;"0° 57' 14.34"" S";"100° 21' 47.20"" E";65.080;-11.471.799.321;62.732.361.298;-1.054.812.158;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;03/19/2021 06:59:42;03/20/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.736.503;98.945.262.126;126.342;-65.648;"0° 57' 14.33"" S";"100° 21' 47.20"" E";60.693;-11.471.797.340;62.732.357.208;-1.054.811.656;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;03/20/2021 06:59:42;03/21/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.738.855;98.945.261.260;132.381;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";66.733;-11.471.800.737;62.732.362.711;-1.054.812.622;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;03/21/2021 06:59:42;03/22/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.739.708;98.945.260.701;134.953;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";69.305;-11.471.802.038;62.732.365.078;-1.054.813.223;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;03/22/2021 06:59:42;03/23/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.738.385;98.945.259.910;131.835;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";66.187;-11.471.800.173;62.732.362.236;-1.054.813.963;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;03/23/2021 06:59:42;03/24/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.738.004;98.945.260.866;131.771;-65.648;"0° 57' 14.34"" S";"100° 21' 47.20"" E";66.123;-11.471.799.789;62.732.362.258;-1.054.813.006;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;03/24/2021 06:59:42;03/25/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.737.002;98.945.260.672;127.527;-65.648;"0° 57' 14.34"" S";"100° 21' 47.20"" E";61.878;-11.471.798.039;62.732.358.260;-1.054.813.129;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;03/25/2021 06:59:42;03/26/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.738.063;98.945.261.413;132.908;-65.648;"0° 57' 14.34"" S";"100° 21' 47.20"" E";67.260;-11.471.800.054;62.732.363.375;-1.054.812.477;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;03/26/2021 06:59:42;03/27/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.739.513;98.945.261.304;130.877;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";65.229;-11.471.801.115;62.732.361.114;-1.054.812.553;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;03/27/2021 06:59:42;03/28/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.739.576;98.945.262.156;130.396;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";64.748;-11.471.801.092;62.732.360.644;-1.054.811.693;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;03/28/2021 06:59:42;03/29/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.738.434;98.945.261.894;132.886;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";67.238;-11.471.800.415;62.732.363.294;-1.054.811.996;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;03/29/2021 06:59:42;03/30/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.739.459;98.945.260.893;135.140;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";69.492;-11.471.801.827;62.732.365.311;-1.054.813.035;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;03/30/2021 06:59:42;03/31/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.739.010;98.945.261.455;129.361;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";63.713;-11.471.800.347;62.732.359.716;-1.054.812.376;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;03/31/2021 06:59:42;04/01/2021 06:59;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.740.320;98.945.262.174;129.972;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";64.324;-11.471.801.748;62.732.360.093;-1.054.811.667;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;04/01/2021 06:59;04/02/2021 06:59;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.739.993;98.945.262.770;129.754;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";64.107;-11.471.801.389;62.732.359.948;-1.054.811.068;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;04/02/2021 06:59;04/03/2021 06:59;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.738.817;98.945.261.897;130.856;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";65.208;-11.471.800.428;62.732.361.229;-1.054.811.960;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;04/03/2021 06:59;04/04/2021 06:59;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.739.147;98.945.262.329;134.811;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";69.164;-11.471.801.465;62.732.365.067;-1.054.811.593;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;04/04/2021 06:59;04/05/2021 06:59;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.739.002;98.945.260.876;129.755;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";64.108;-11.471.800.409;62.732.360.096;-1.054.812.962;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;04/05/2021 06:59;04/06/2021 06:59;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.738.939;98.945.260.872;130.950;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";65.302;-11.471.800.562;62.732.361.283;-1.054.812.986;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;04/06/2021 06:59;04/07/2021 06:59;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.739.679;98.945.261.313;130.990;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";65.342;-11.471.801.298;62.732.361.196;-1.054.812.545;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;04/07/2021 06:59;04/08/2021 06:59;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.738.830;98.945.261.039;130.264;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";64.616;-11.471.800.332;62.732.360.630;-1.054.812.807;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;04/08/2021 06:59;04/09/2021 06:59;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.739.472;98.945.260.371;130.220;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";64.572;-11.471.800.954;62.732.360.460;-1.054.813.474;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;04/09/2021 06:59;04/10/2021 06:59;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.740.243;98.945.261.207;131.815;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";66.168;-11.471.802.001;62.732.361.905;-1.054.812.665;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;04/10/2021 06:59;04/11/2021 06:59;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.739.349;98.945.261.873;131.746;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";66.098;-11.471.801.111;62.732.362.008;-1.054.811.998;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;04/11/2021 06:59;04/12/2021 06:59;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.738.387;98.945.259.993;130.919;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";65.271;-11.471.800.011;62.732.361.337;-1.054.813.865;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;04/12/2021 06:59;04/13/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.740.126;98.945.262.126;132.379;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";66.731;-11.471.801.990;62.732.362.495;-1.054.811.755;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;04/13/2021 06:59:42;04/14/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.739.513;98.945.262.042;129.194;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";63.546;-11.471.800.814;62.732.359.471;-1.054.811.786;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;04/14/2021 06:59:42;04/15/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.740.646;98.945.261.499;128.488;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";62.841;-11.471.801.800;62.732.358.565;-1.054.812.317;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;04/15/2021 06:59:42;04/16/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.739.684;98.945.261.526;129.583;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";63.936;-11.471.801.051;62.732.359.815;-1.054.812.309;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;04/16/2021 06:59:42;04/17/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.739.105;98.945.262.109;130.751;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";65.104;-11.471.800.693;62.732.361.078;-1.054.811.745;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;04/17/2021 06:59:42;04/18/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.739.044;98.945.260.491;129.089;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";63.441;-11.471.800.330;62.732.359.427;-1.054.813.336;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;04/18/2021 06:59:42;04/19/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.738.571;98.945.260.748;127.998;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";62.350;-11.471.799.668;62.732.358.443;-1.054.813.061;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;04/19/2021 06:59:42;04/20/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.738.010;98.945.261.020;126.229;-65.648;"0° 57' 14.34"" S";"100° 21' 47.20"" E";60.581;-11.471.798.799;62.732.356.808;-1.054.812.760;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;04/20/2021 06:59:42;04/21/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.737.709;98.945.260.671;127.328;-65.648;"0° 57' 14.34"" S";"100° 21' 47.20"" E";61.680;-11.471.798.700;62.732.357.938;-1.054.813.127;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;04/21/2021 06:59:42;04/22/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.738.776;98.945.259.927;131.826;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";66.178;-11.471.800.557;62.732.362.157;-1.054.813.946;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;04/22/2021 06:59:42;04/23/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.738.173;98.945.261.035;128.387;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";62.739;-11.471.799.348;62.732.358.902;-1.054.812.781;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;04/23/2021 06:59:42;04/24/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.739.328;98.945.258.714;129.110;-65.648;"0° 57' 14.35"" S";"100° 21' 47.21"" E";63.462;-11.471.800.607;62.732.359.367;-1.054.815.113;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;04/24/2021 06:59:42;04/25/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.738.925;98.945.261.206;128.091;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";62.443;-11.471.800.035;62.732.358.479;-1.054.812.604;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;04/25/2021 06:59:42;04/26/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.739.457;98.945.261.136;129.280;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";63.632;-11.471.800.772;62.732.359.551;-1.054.812.694;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;04/26/2021 06:59:42;04/27/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.739.741;98.945.261.724;129.700;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";64.052;-11.471.801.128;62.732.359.923;-1.054.812.113;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;04/27/2021 06:59:42;04/28/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.739.881;98.945.261.329;128.989;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";63.341;-11.471.801.137;62.732.359.192;-1.054.812.496;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;04/28/2021 06:59:42;04/29/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.738.417;98.945.261.984;130.152;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";64.504;-11.471.799.907;62.732.360.609;-1.054.811.861;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;04/29/2021 06:59:42;04/30/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.738.845;98.945.261.683;132.087;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";66.439;-11.471.800.676;62.732.362.431;-1.054.812.194;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;04/30/2021 06:59:42;05/01/2021 06:59;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.740.346;98.945.261.597;131.903;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";66.255;-11.471.802.119;62.732.361.978;-1.054.812.276;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;05/01/2021 06:59;05/02/2021 06:59;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.738.984;98.945.262.771;128.723;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";63.075;-11.471.800.210;62.732.359.116;-1.054.811.050;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;05/02/2021 06:59;05/03/2021 06:59;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.739.002;98.945.261.005;127.078;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";61.430;-11.471.799.928;62.732.357.465;-1.054.812.789;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;05/03/2021 06:59;05/04/2021 06:59;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.740.395;98.945.261.476;127.713;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";62.065;-11.471.801.413;62.732.357.847;-1.054.812.328;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;05/04/2021 06:59;05/05/2021 06:59;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.739.961;98.945.261.187;129.179;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";63.531;-11.471.801.250;62.732.359.362;-1.054.812.641;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;05/05/2021 06:59;05/06/2021 06:59;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.740.399;98.945.262.204;133.266;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";67.618;-11.471.802.418;62.732.363.320;-1.054.811.692;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;05/06/2021 06:59;05/07/2021 06:59;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.739.900;98.945.261.852;126.936;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";61.288;-11.471.800.787;62.732.357.178;-1.054.811.939;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;05/07/2021 06:59;05/08/2021 06:59;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.739.211;98.945.260.067;127.328;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";61.680;-11.471.800.176;62.732.357.658;-1.054.813.730;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;05/08/2021 06:59;05/09/2021 06:59;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.738.996;98.945.261.049;129.836;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";64.188;-11.471.800.418;62.732.360.179;-1.054.812.790;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;05/09/2021 06:59;05/10/2021 06:59;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.739.463;98.945.260.577;131.222;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";65.574;-11.471.801.125;62.732.361.451;-1.054.813.286;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;05/10/2021 06:59;05/11/2021 06:59;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.740.194;98.945.260.142;134.998;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";69.351;-11.471.802.523;62.732.365.027;-1.054.813.783;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;05/11/2021 06:59;05/12/2021 06:59;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.737.786;98.945.260.226;130.502;-65.648;"0° 57' 14.34"" S";"100° 21' 47.20"" E";64.854;-11.471.799.345;62.732.361.038;-1.054.813.625;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;05/12/2021 06:59;05/13/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.740.008;98.945.260.326;133.142;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";67.494;-11.471.802.006;62.732.363.237;-1.054.813.568;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;05/13/2021 06:59:42;05/14/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.738.796;98.945.261.630;131.489;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";65.841;-11.471.800.520;62.732.361.851;-1.054.812.237;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;05/14/2021 06:59:42;05/15/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.738.585;98.945.261.109;133.061;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";67.413;-11.471.800.594;62.732.363.426;-1.054.812.784;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;05/15/2021 06:59:42;05/16/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.738.705;98.945.262.049;130.710;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";65.062;-11.471.800.291;62.732.361.108;-1.054.811.805;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;05/16/2021 06:59:42;05/17/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.738.785;98.945.260.313;131.370;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";65.722;-11.471.800.484;62.732.361.714;-1.054.813.552;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;05/17/2021 06:59:42;05/18/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.740.188;98.945.262.311;132.832;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";67.185;-11.471.802.133;62.732.362.933;-1.054.811.578;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;05/18/2021 06:59:42;05/19/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.739.124;98.945.260.356;128.297;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";62.649;-11.471.800.265;62.732.358.631;-1.054.813.458;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;05/19/2021 06:59:42;05/20/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.738.918;98.945.262.154;129.250;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";63.603;-11.471.800.239;62.732.359.636;-1.054.811.676;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;05/20/2021 06:59:42;05/21/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.738.758;98.945.261.165;129.370;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";63.722;-11.471.800.100;62.732.359.765;-1.054.812.666;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;05/21/2021 06:59:42;05/22/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.740.326;98.945.260.231;130.392;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";64.744;-11.471.801.824;62.732.360.474;-1.054.813.617;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;05/22/2021 06:59:42;05/23/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.741.202;98.945.261.419;130.042;-65.648;"0° 57' 14.34"" S";"100° 21' 47.22"" E";64.394;-11.471.802.626;62.732.359.992;-1.054.812.423;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;05/23/2021 06:59:42;05/24/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.740.653;98.945.260.620;129.277;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";63.629;-11.471.801.946;62.732.359.324;-1.054.813.209;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;05/24/2021 06:59:42;05/25/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.740.244;98.945.261.792;128.590;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";62.942;-11.471.801.423;62.732.358.742;-1.054.812.026;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;05/25/2021 06:59:42;05/26/2021 06:59:12;23:59:30;0.0000;TPSCR.G3;Broadcast;6.516.740.483;98.945.261.287;128.887;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";63.240;-11.471.801.711;62.732.358.983;-1.054.812.536;-;-;-;-;0.0000
