Point Id;From Station;Stored Status;Solution Type;Solution Optimisation;Satellite System;Frequency;Occupation Mode;Start Time;End Time;Duration;Antenna Height [m];Antenna Name;Ephemeris Type;Easting [m];Northing [m];Ortho. Height [m];Geoid Separation [m];WGS84 Latitude [°];WGS84 Longitude [°];WGS84 Ellip. Height [m];WGS84 Cartesian X [m];WGS84 Cartesian Y [m];WGS84 Cartesian Z [m];”x [m];”y [m];”z [m];Slope Dist. [m];SD Slope Dist. [m]
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;01/20/2022 06:59:42;01/21/2022 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.739.629;98.945.262.532;123.445;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";57.797;-11.471.799.895;62.732.353.804;-1.054.811.200;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;01/21/2022 06:59:42;01/22/2022 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.738.715;98.945.261.493;124.730;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";59.082;-11.471.799.224;62.732.355.215;-1.054.812.262;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;01/22/2022 06:59:42;01/23/2022 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.738.186;98.945.262.618;125.232;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";59.584;-11.471.798.797;62.732.355.823;-1.054.811.145;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;01/23/2022 06:59:42;01/24/2022 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.737.384;98.945.262.083;130.689;-65.648;"0° 57' 14.33"" S";"100° 21' 47.20"" E";65.041;-11.471.798.988;62.732.361.325;-1.054.811.771;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;01/24/2022 06:59:42;01/25/2022 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.738.162;98.945.261.377;129.014;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";63.366;-11.471.799.450;62.732.359.526;-1.054.812.449;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;01/25/2022 06:59:42;01/26/2022 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.740.391;98.945.262.039;127.010;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";61.362;-11.471.801.285;62.732.357.165;-1.054.811.753;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;01/26/2022 06:59:42;01/27/2022 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.739.221;98.945.262.896;127.024;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";61.376;-11.471.800.138;62.732.357.403;-1.054.810.897;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;01/27/2022 06:59:42;01/28/2022 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.739.044;98.945.262.116;125.481;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";59.833;-11.471.799.684;62.732.355.905;-1.054.811.651;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;01/28/2022 06:59:42;01/29/2022 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.740.265;98.945.262.301;125.616;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";59.968;-11.471.800.911;62.732.355.821;-1.054.811.468;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;01/29/2022 06:59:42;01/30/2022 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.739.683;98.945.262.433;126.762;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";61.114;-11.471.800.545;62.732.357.055;-1.054.811.355;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;01/30/2022 06:59:42;01/31/2022 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.737.836;98.945.262.137;128.987;-65.648;"0° 57' 14.33"" S";"100° 21' 47.20"" E";63.339;-11.471.799.126;62.732.359.571;-1.054.811.689;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;01/31/2022 06:59:42;02/01/2022 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.738.695;98.945.262.505;125.701;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";60.053;-11.471.799.382;62.732.356.190;-1.054.811.265;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;02/01/2022 06:59;02/02/2022 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.740.242;98.945.261.588;129.162;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";63.514;-11.471.801.524;62.732.359.301;-1.054.812.239;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;02/02/2022 06:59;02/03/2022 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.740.196;98.945.261.516;129.786;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";64.138;-11.471.801.591;62.732.359.922;-1.054.812.322;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;02/03/2022 06:59;02/04/2022 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.738.638;98.945.261.567;128.686;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";63.038;-11.471.799.860;62.732.359.121;-1.054.812.254;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;02/04/2022 06:59;02/05/2022 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.740.655;98.945.261.678;127.503;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";61.855;-11.471.801.632;62.732.357.597;-1.054.812.122;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;02/05/2022 06:59;02/06/2022 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.739.843;98.945.261.511;128.484;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";62.837;-11.471.801.009;62.732.358.705;-1.054.812.305;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;02/06/2022 06:59;02/07/2022 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.739.605;98.945.263.074;125.583;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";59.935;-11.471.800.257;62.732.355.920;-1.054.810.694;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;02/07/2022 06:59;02/08/2022 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.739.438;98.945.262.439;129.005;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";63.357;-11.471.800.707;62.732.359.305;-1.054.811.386;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS;L1/L2;Static;02/08/2022 06:59;02/09/2022 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.739.040;98.945.261.792;127.914;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";62.266;-11.471.800.118;62.732.358.293;-1.054.812.016;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/09/2022 06:59;02/10/2022 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.739.843;98.945.262.170;127.667;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";62.019;-11.471.800.864;62.732.357.912;-1.054.811.633;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/10/2022 06:59;02/11/2022 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.740.552;98.945.264.914;130.816;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";65.168;-11.471.802.135;62.732.360.927;-1.054.808.941;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/11/2022 06:59;02/12/2022 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.739.735;98.945.263.627;119.495;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";53.848;-11.471.799.291;62.732.349.919;-1.054.810.040;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/12/2022 06:59;02/13/2022 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.741.018;98.945.261.733;126.660;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";61.013;-11.471.801.838;62.732.356.704;-1.054.812.053;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/13/2022 06:59:42;02/14/2022 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.740.434;98.945.263.602;129.431;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";63.783;-11.471.801.766;62.732.359.564;-1.054.810.230;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/14/2022 06:59:42;02/15/2022 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.739.808;98.945.262.736;130.468;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";64.821;-11.471.801.335;62.732.360.683;-1.054.811.114;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/15/2022 06:59:42;02/16/2022 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.741.336;98.945.261.216;119.867;-65.648;"0° 57' 14.34"" S";"100° 21' 47.22"" E";54.219;-11.471.800.927;62.732.349.956;-1.054.812.456;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/16/2022 06:59:42;02/17/2022 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.740.589;98.945.262.403;124.898;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";59.251;-11.471.801.100;62.732.355.059;-1.054.811.354;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/17/2022 06:59:42;02/18/2022 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.739.737;98.945.263.575;132.823;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";67.176;-11.471.801.691;62.732.363.026;-1.054.810.314;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/18/2022 06:59:42;02/19/2022 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.740.850;98.945.264.478;126.656;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";61.008;-11.471.801.679;62.732.356.775;-1.054.809.308;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/19/2022 06:59:42;02/20/2022 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.741.976;98.945.262.596;122.391;-65.647;"0° 57' 14.33"" S";"100° 21' 47.22"" E";56.744;-11.471.802.015;62.732.352.347;-1.054.811.118;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/20/2022 06:59:42;02/21/2022 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.740.756;98.945.261.409;120.291;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";54.643;-11.471.800.434;62.732.350.480;-1.054.812.270;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/21/2022 06:59:42;02/22/2022 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.740.338;98.945.262.147;127.599;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";61.951;-11.471.801.339;62.732.357.756;-1.054.811.654;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/22/2022 06:59:42;02/23/2022 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.741.131;98.945.262.043;125.191;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";59.544;-11.471.801.685;62.732.355.244;-1.054.811.719;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/23/2022 06:59:42;02/24/2022 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.742.631;98.945.262.017;118.154;-65.647;"0° 57' 14.33"" S";"100° 21' 47.22"" E";52.507;-11.471.801.895;62.732.348.052;-1.054.811.626;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/24/2022 06:59:42;02/25/2022 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.741.064;98.945.262.907;122.766;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";57.118;-11.471.801.186;62.732.352.884;-1.054.810.814;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/25/2022 06:59:42;02/26/2022 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.740.178;98.945.263.746;138.428;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";72.780;-11.471.803.133;62.732.368.462;-1.054.810.236;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/26/2022 06:59:42;02/27/2022 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.741.353;98.945.264.631;128.669;-65.647;"0° 57' 14.33"" S";"100° 21' 47.22"" E";63.021;-11.471.802.536;62.732.358.667;-1.054.809.188;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/27/2022 06:59:42;02/28/2022 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.742.988;98.945.261.938;123.781;-65.647;"0° 57' 14.33"" S";"100° 21' 47.22"" E";58.134;-11.471.803.258;62.732.353.521;-1.054.811.798;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;02/28/2022 06:59:42;03/01/2022 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.739.886;98.945.261.540;119.099;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";53.451;-11.471.799.363;62.732.349.467;-1.054.812.120;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;03/01/2022 06:59;03/02/2022 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.741.284;98.945.262.568;126.882;-65.648;"0° 57' 14.33"" S";"100° 21' 47.22"" E";61.234;-11.471.802.142;62.732.356.887;-1.054.811.221;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;03/02/2022 06:59;03/03/2022 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.741.985;98.945.261.553;128.674;-65.647;"0° 57' 14.34"" S";"100° 21' 47.22"" E";63.026;-11.471.803.150;62.732.358.507;-1.054.812.266;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;03/03/2022 06:59;03/04/2022 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.742.997;98.945.261.156;123.586;-65.647;"0° 57' 14.34"" S";"100° 21' 47.22"" E";57.939;-11.471.803.230;62.732.353.315;-1.054.812.578;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;03/04/2022 06:59;03/05/2022 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.740.299;98.945.261.838;126.664;-65.648;"0° 57' 14.34"" S";"100° 21' 47.21"" E";61.017;-11.471.801.132;62.732.356.839;-1.054.811.948;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;03/05/2022 06:59;03/06/2022 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.740.977;98.945.263.645;138.862;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";73.214;-11.471.803.997;62.732.368.743;-1.054.810.344;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;03/06/2022 06:59;03/07/2022 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.742.350;98.945.263.544;127.277;-65.647;"0° 57' 14.33"" S";"100° 21' 47.22"" E";61.629;-11.471.803.264;62.732.357.100;-1.054.810.252;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;03/07/2022 06:59;03/08/2022 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.740.550;98.945.261.971;124.544;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";58.897;-11.471.800.997;62.732.354.710;-1.054.811.779;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;03/08/2022 06:59;03/09/2022 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.742.090;98.945.261.687;121.000;-65.647;"0° 57' 14.34"" S";"100° 21' 47.22"" E";55.353;-11.471.801.874;62.732.350.943;-1.054.812.004;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;03/09/2022 06:59;03/10/2022 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.741.952;98.945.263.101;132.910;-65.647;"0° 57' 14.33"" S";"100° 21' 47.22"" E";67.262;-11.471.803.885;62.732.362.705;-1.054.810.789;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;03/10/2022 06:59;03/11/2022 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.742.952;98.945.261.698;126.863;-65.647;"0° 57' 14.34"" S";"100° 21' 47.22"" E";61.216;-11.471.803.777;62.732.356.555;-1.054.812.091;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;03/11/2022 06:59;03/12/2022 06:59;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.740.096;98.945.262.610;126.801;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";61.153;-11.471.800.959;62.732.357.022;-1.054.811.178;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;03/12/2022 06:59;03/13/2022 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.742.097;98.945.262.804;123.547;-65.647;"0° 57' 14.33"" S";"100° 21' 47.22"" E";57.899;-11.471.802.342;62.732.353.465;-1.054.810.930;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;03/13/2022 06:59:42;03/14/2022 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.739.075;98.945.262.806;136.214;-65.648;"0° 57' 14.33"" S";"100° 21' 47.21"" E";70.566;-11.471.801.647;62.732.366.467;-1.054.811.140;-;-;-;-;0.0000
cpdg;;Stored;Navigated;Iono Minimised;GPS/GLONASS;L1/L2;Static;03/14/2022 06:59:42;03/15/2022 06:59:12;23:59:30;0.0550;TPSCR.G3;Broadcast;6.516.743.227;98.945.263.926;127.390;-65.647;"0° 57' 14.33"" S";"100° 21' 47.22"" E";61.743;-11.471.804.148;62.732.357.061;-1.054.809.871;-;-;-;-;0.0000
